"sales_detail_id","transaction_id","product_id","quantity","price"
74923,59920,34,1,"2.45"
74924,59923,60,1,"3.75"
74925,59925,25,1,"2.2"
74926,59925,22,1,"2"
74927,59926,26,1,"3"
74928,59926,58,1,"3.5"
74929,59926,22,1,"2"
74930,59927,34,1,"2.45"
74931,59927,85,1,"6"
74932,59928,55,1,"4"
74933,59929,62,1,"3"
74934,59930,25,1,"2.2"
74935,59931,30,1,"3"
74936,59931,40,1,"3.75"
74937,59931,59,1,"4.5"
74938,59932,56,1,"2.55"
74939,59932,79,1,"3.75"
74940,59932,22,1,"2"
74941,59932,46,1,"2.5"
74942,59934,41,1,"4.25"
74943,59935,31,1,"2.2"
74944,59935,74,1,"3.5"
74945,59936,41,1,"4.25"
74946,59937,48,1,"2.5"
74947,59938,57,1,"3.1"
74948,59940,40,1,"3.75"
74949,59940,34,1,"2.45"
74950,59940,54,1,"2.5"
74951,59940,39,1,"4.25"
74952,59940,22,1,"2"
74953,59942,37,1,"3"
74954,59942,49,1,"3"
74955,59943,56,1,"2.55"
74956,59945,37,1,"3"
74957,59945,50,1,"2.5"
74958,59946,37,1,"3"
74959,59947,39,1,"4.25"
74960,59947,62,1,"3"
74961,59948,58,1,"3.5"
74962,59950,51,1,"3"
74963,59950,72,1,"3.25"
74964,59951,47,1,"3"
74965,59952,48,1,"2.5"
74966,59952,45,1,"3"
74967,59953,23,1,"2.5"
74968,59953,51,1,"3"
74969,59955,33,1,"3.5"
74970,59956,69,1,"3.25"
74971,59956,56,1,"2.55"
74972,59957,27,1,"3.5"
74973,59958,46,1,"2.5"
74974,59959,41,1,"4.25"
74975,59960,43,1,"3"
74976,59961,31,1,"2.2"
74977,59961,50,1,"2.5"
74978,59962,34,1,"2.45"
74979,59963,76,1,"3.5"
74980,59963,27,1,"3.5"
74981,59966,25,1,"2.2"
74982,59967,23,1,"2.5"
74983,59967,60,1,"3.75"
74984,59967,85,1,"6"
74985,59967,73,1,"3.75"
74986,59971,43,1,"3"
74987,59972,34,1,"2.45"
74988,59972,62,1,"3"
74989,59972,49,1,"3"
74990,59973,47,1,"3"
74991,59976,25,1,"2.2"
74992,59976,41,1,"4.25"
74993,59976,59,1,"4.5"
74994,59979,31,1,"2.2"
74995,59979,43,1,"3"
74996,59979,23,1,"2.5"
74997,59979,51,1,"3"
74998,59979,75,1,"3.5"
74999,59980,51,1,"3"
75000,59980,36,1,"3.75"
75001,59981,26,1,"3"
75002,59981,36,1,"3.75"
75003,59981,48,1,"2.5"
75004,59982,43,1,"3"
75005,59986,34,1,"2.45"
75006,59986,49,1,"3"
75007,59986,47,1,"3"
75008,59987,42,1,"2.5"
75009,59987,73,1,"3.75"
75010,59989,59,1,"4.5"
75011,59989,61,1,"4.75"
75012,59991,41,1,"4.25"
75013,59992,87,1,"3"
75014,59992,35,1,"3.1"
75015,59993,46,1,"2.5"
75016,59996,43,1,"3"
75017,59997,62,1,"3"
75018,59998,87,1,"3"
75019,59998,36,1,"3.75"
75020,59999,49,1,"3"
75021,59999,23,1,"2.5"
75022,60003,31,1,"2.2"
75023,60003,59,1,"4.5"
75024,60003,73,1,"3.75"
75025,60003,45,1,"3"
75026,60004,51,1,"3"
75027,60004,62,1,"3"
75028,60004,33,1,"3.5"
75029,60005,66,1,"4.95"
75030,60006,35,1,"3.1"
75031,60009,42,1,"2.5"
75032,60012,28,1,"2"
75033,60012,56,1,"2.55"
75034,60012,87,1,"3"
75035,60014,29,1,"2.5"
75036,60014,59,1,"4.5"
75037,60015,47,1,"3"
75038,60015,22,1,"2"
75039,60016,28,1,"2"
75040,60016,23,1,"2.5"
75041,60017,62,1,"3"
75042,60021,39,1,"4.25"
75043,60025,43,1,"3"
75044,60026,30,1,"3"
75045,60027,72,1,"3.25"
75046,60029,38,1,"3.75"
75047,60030,56,1,"2.55"
75048,60032,57,1,"3.1"
75049,60034,29,1,"2.5"
75050,60035,50,1,"2.5"
75051,60035,45,1,"3"
75052,60035,87,1,"3"
75053,60036,37,1,"3"
75054,60038,35,1,"3.1"
75055,60038,49,1,"3"
75056,60042,41,1,"4.25"
75057,60044,44,1,"2.5"
75058,60044,78,1,"4.5"
75059,60045,34,1,"2.45"
75060,60045,34,1,"2.45"
75061,60046,42,1,"2.5"
75062,60047,66,1,"4.95"
75063,60047,53,1,"3"
75064,60048,30,1,"3"
75065,60049,37,1,"3"
75066,60049,79,1,"3.75"
75067,60051,35,1,"3.1"
75068,60051,32,1,"3"
75069,60055,74,1,"3.5"
75070,60056,24,1,"3"
75071,60057,31,1,"2.2"
75072,60058,36,1,"3.75"
75073,60058,73,1,"3.75"
75074,60059,32,1,"3"
75075,60060,87,1,"3"
75076,60060,59,1,"4.5"
75077,60060,54,1,"2.5"
75078,60062,26,1,"3"
75079,60063,40,1,"3.75"
75080,60063,59,1,"4.5"
75081,60064,62,1,"3"
75082,60068,50,1,"2.5"
75083,60070,35,1,"3.1"
75084,60070,72,1,"3.25"
75085,60071,43,1,"3"
75086,60072,38,1,"3.75"
75087,60072,39,1,"4.25"
75088,60073,52,1,"2.5"
75089,60073,29,1,"2.5"
75090,60074,26,1,"3"
75091,60075,39,1,"4.25"
75092,60076,71,1,"3.75"
75093,60078,55,1,"4"
75094,60079,41,1,"4.25"
75095,60079,59,1,"4.5"
75096,60081,36,1,"3.75"
75097,60083,43,1,"3"
75098,60085,43,1,"3"
75099,60085,75,1,"3.5"
75100,60086,30,1,"3"
75101,60088,55,1,"4"
75102,60090,26,1,"3"
75103,60090,32,1,"3"
75104,60091,38,1,"3.75"
75105,60091,74,1,"3.5"
75106,60092,51,1,"3"
75107,60092,23,1,"2.5"
75108,60093,61,1,"4.75"
75109,60093,44,1,"2.5"
75110,60094,41,1,"4.25"
75111,60095,74,1,"3.5"
75112,60095,66,1,"4.95"
75113,60096,36,1,"3.75"
75114,60097,31,1,"2.2"
75115,60097,47,1,"3"
75116,60098,42,1,"2.5"
75117,60100,24,1,"3"
75118,60101,31,1,"2.2"
75119,60101,56,1,"2.55"
75120,60101,73,1,"3.75"
75121,60101,43,1,"3"
75122,60102,75,1,"3.5"
75123,60103,62,1,"3"
75124,60103,77,1,"3"
75125,60103,34,1,"2.45"
75126,60105,56,1,"2.55"
75127,60105,51,1,"3"
75128,60105,30,1,"3"
75129,60107,31,1,"2.2"
75130,60107,61,1,"4.75"
75131,60107,72,1,"3.25"
75132,60107,73,1,"3.75"
75133,60108,59,1,"4.5"
75134,60112,32,1,"3"
75135,60112,59,1,"4.5"
75136,60112,77,1,"3"
75137,60113,57,1,"3.1"
75138,60113,39,1,"4.25"
75139,60116,30,1,"3"
75140,60116,51,1,"3"
75141,60116,69,1,"3.25"
75142,60119,31,1,"2.2"
75143,60120,69,1,"3.25"
75144,60121,78,1,"4.5"
75145,60122,49,1,"3"
75146,60123,22,1,"2"
75147,60123,59,1,"4.5"
75148,60125,25,1,"2.2"
75149,60128,76,1,"3.5"
75150,60131,38,1,"3.75"
75151,60132,77,1,"3"
75152,60135,57,1,"3.1"
75153,60136,66,1,"4.95"
75154,60136,60,1,"3.75"
75155,60137,24,1,"3"
75156,60138,26,1,"3"
75157,60138,25,1,"2.2"
75158,60138,62,1,"3"
75159,60138,70,1,"3.25"
75160,60140,73,1,"3.75"
75161,60141,43,1,"3"
75162,60141,26,1,"3"
75163,60142,52,1,"2.5"
75164,60142,25,1,"2.2"
75165,60146,23,1,"2.5"
75166,60147,33,1,"3.5"
75167,60148,78,1,"4.5"
75168,60149,52,1,"2.5"
75169,60149,85,1,"6"
75170,60151,54,1,"2.5"
75171,60151,62,1,"3"
75172,60153,45,1,"3"
75173,60154,76,1,"3.5"
75174,60154,55,1,"4"
75175,60155,41,1,"4.25"
75176,60155,31,1,"2.2"
75177,60158,61,1,"4.75"
75178,60159,85,1,"6"
75179,60160,51,1,"3"
75180,60161,53,1,"3"
75181,60161,29,1,"2.5"
75182,60163,53,1,"3"
75183,60164,44,1,"2.5"
75184,60164,61,1,"4.75"
75185,60165,39,1,"4.25"
75186,60165,56,1,"2.55"
75187,60165,29,1,"2.5"
75188,60166,54,1,"2.5"
75189,60169,53,1,"3"
75190,60169,35,1,"3.1"
75191,60174,41,1,"4.25"
75192,60177,57,1,"3.1"
75193,60178,37,1,"3"
75194,60179,58,1,"3.5"
75195,60179,51,1,"3"
75196,60180,22,1,"2"
75197,60180,23,1,"2.5"
75198,60181,26,1,"3"
75199,60181,73,1,"3.75"
75200,60182,69,1,"3.25"
75201,60184,79,1,"3.75"
75202,60185,32,1,"3"
75203,60185,22,1,"2"
75204,60187,70,1,"3.25"
75205,60188,79,1,"3.75"
75206,60189,24,1,"3"
75207,60190,23,1,"2.5"
75208,60190,43,1,"3"
75209,60192,40,1,"3.75"
75210,60193,48,1,"2.5"
75211,60194,74,1,"3.5"
75212,60195,43,1,"3"
75213,60195,50,1,"2.5"
75214,60196,28,1,"2"
75215,60196,57,1,"3.1"
75216,60197,59,1,"4.5"
75217,60197,56,1,"2.55"
75218,60197,42,1,"2.5"
75219,60199,61,1,"4.75"
75220,60199,62,1,"3"
75221,60200,78,1,"4.5"
75222,60200,46,1,"2.5"
75223,60200,36,1,"3.75"
75224,60200,47,1,"3"
75225,60201,87,1,"3"
75226,60201,25,1,"2.2"
75227,60201,39,1,"4.25"
75228,60202,31,1,"2.2"
75229,60202,36,1,"3.75"
75230,60203,31,1,"2.2"
75231,60203,74,1,"3.5"
75232,60204,25,1,"2.2"
75233,60205,50,1,"2.5"
75234,60206,27,1,"3.5"
75235,60207,85,1,"6"
75236,60208,60,1,"3.75"
75237,60210,50,1,"2.5"
75238,60213,66,1,"4.95"
75239,60214,43,1,"3"
75240,60215,55,1,"4"
75241,60215,22,1,"2"
75242,60215,57,1,"3.1"
75243,60216,46,1,"2.5"
75244,60219,34,1,"2.45"
75245,60219,59,1,"4.5"
75246,60219,24,1,"3"
75247,60223,36,1,"3.75"
75248,60223,27,1,"3.5"
75249,60223,35,1,"3.1"
75250,60223,72,1,"3.25"
75251,60224,42,1,"2.5"
75252,60225,69,1,"3.25"
75253,60225,61,1,"4.75"
75254,60225,28,1,"2"
75255,60227,50,1,"2.5"
75256,60227,22,1,"2"
75257,60228,72,1,"3.25"
75258,60228,25,1,"2.2"
75259,60228,26,1,"3"
75260,60229,77,1,"3"
75261,60232,55,1,"4"
75262,60232,66,1,"4.95"
75263,60232,53,1,"3"
75264,60234,22,1,"2"
75265,60234,59,1,"4.5"
75266,60235,33,1,"3.5"
75267,60236,30,1,"3"
75268,60237,45,1,"3"
75269,60237,27,1,"3.5"
75270,60237,36,1,"3.75"
75271,60239,31,1,"2.2"
75272,60241,70,1,"3.25"
75273,60241,61,1,"4.75"
75274,60242,78,1,"4.5"
75275,60242,27,1,"3.5"
75276,60244,30,1,"3"
75277,60244,72,1,"3.25"
75278,60244,75,1,"3.5"
75279,60245,72,1,"3.25"
75280,60247,27,1,"3.5"
75281,60248,30,1,"3"
75282,60248,48,1,"2.5"
75283,60249,23,1,"2.5"
75284,60249,43,1,"3"
75285,60251,56,1,"2.55"
75286,60251,26,1,"3"
75287,60252,73,1,"3.75"
75288,60252,57,1,"3.1"
75289,60253,85,1,"6"
75290,60254,33,1,"3.5"
75291,60254,26,1,"3"
75292,60255,38,1,"3.75"
75293,60255,23,1,"2.5"
75294,60257,37,1,"3"
75295,60258,73,1,"3.75"
75296,60259,57,1,"3.1"
75297,60259,77,1,"3"
75298,60259,34,1,"2.45"
75299,60260,30,1,"3"
75300,60260,55,1,"4"
75301,60261,61,1,"4.75"
75302,60261,55,1,"4"
75303,60261,26,1,"3"
75304,60262,58,1,"3.5"
75305,60263,48,1,"2.5"
75306,60263,51,1,"3"
75307,60263,58,1,"3.5"
75308,60264,24,1,"3"
75309,60265,31,1,"2.2"
75310,60268,57,1,"3.1"
75311,60271,31,1,"2.2"
75312,60272,73,1,"3.75"
75313,60272,49,1,"3"
75314,60272,45,1,"3"
75315,60273,29,1,"2.5"
75316,60273,74,1,"3.5"
75317,60273,50,1,"2.5"
75318,60275,23,1,"2.5"
75319,60277,43,1,"3"
75320,60279,29,1,"2.5"
75321,60282,42,1,"2.5"
75322,60282,48,1,"2.5"
75323,60283,30,1,"3"
75324,60283,50,1,"2.5"
75325,60284,31,1,"2.2"
75326,60285,55,1,"4"
75327,60285,27,1,"3.5"
75328,60286,79,1,"3.75"
75329,60287,57,1,"3.1"
75330,60287,60,1,"3.75"
75331,60288,62,1,"3"
75332,60288,41,1,"4.25"
75333,60288,31,1,"2.2"
75334,60289,60,1,"3.75"
75335,60290,46,1,"2.5"
75336,60290,25,1,"2.2"
75337,60291,52,1,"2.5"
75338,60291,28,1,"2"
75339,60291,27,1,"3.5"
75340,60292,79,1,"3.75"
75341,60293,30,1,"3"
75342,60293,38,1,"3.75"
75343,60293,73,1,"3.75"
75344,60296,50,1,"2.5"
75345,60297,77,1,"3"
75346,60298,43,1,"3"
75347,60299,45,1,"3"
75348,60299,30,1,"3"
75349,60299,52,1,"2.5"
75350,60299,23,1,"2.5"
75351,60301,28,1,"2"
75352,60301,54,1,"2.5"
75353,60301,42,1,"2.5"
75354,60304,60,1,"3.75"
75355,60305,79,1,"3.75"
75356,60307,66,1,"4.95"
75357,60308,34,1,"2.45"
75358,60308,36,1,"3.75"
75359,60308,79,1,"3.75"
75360,60308,38,1,"3.75"
75361,60308,28,1,"2"
75362,60310,27,1,"3.5"
75363,60310,27,1,"3.5"
75364,60310,51,1,"3"
75365,60312,42,1,"2.5"
75366,60313,26,1,"3"
75367,60313,70,1,"3.25"
75368,60314,40,1,"3.75"
75369,60315,35,1,"3.1"
75370,60316,75,1,"3.5"
75371,60319,46,1,"2.5"
75372,60320,75,1,"3.5"
75373,60320,78,1,"4.5"
75374,60320,78,1,"4.5"
75375,60321,29,1,"2.5"
75376,60321,87,1,"3"
75377,60322,28,1,"2"
75378,60322,33,1,"3.5"
75379,60322,50,1,"2.5"
75380,60323,50,1,"2.5"
75381,60323,87,1,"3"
75382,60324,31,1,"2.2"
75383,60325,78,1,"4.5"
75384,60325,53,1,"3"
75385,60326,60,1,"3.75"
75386,60326,44,1,"2.5"
75387,60327,36,1,"3.75"
75388,60327,40,1,"3.75"
75389,60327,72,1,"3.25"
75390,60329,55,1,"4"
75391,60329,85,1,"6"
75392,60330,69,1,"3.25"
75393,60332,35,1,"3.1"
75394,60332,23,1,"2.5"
75395,60332,61,1,"4.75"
75396,60334,32,1,"3"
75397,60334,57,1,"3.1"
75398,60335,53,1,"3"
75399,60335,31,1,"2.2"
75400,60335,74,1,"3.5"
75401,60338,59,1,"4.5"
75402,60339,69,1,"3.25"
75403,60340,51,1,"3"
75404,60340,57,1,"3.1"
75405,60341,28,1,"2"
75406,60343,42,1,"2.5"
75407,60344,44,1,"2.5"
75408,60344,22,1,"2"
75409,60345,87,1,"3"
75410,60345,35,1,"3.1"
75411,60346,69,1,"3.25"
75412,60346,38,1,"3.75"
75413,60346,53,1,"3"
75414,60347,32,1,"3"
75415,60348,87,1,"3"
75416,60348,54,1,"2.5"
75417,60348,71,1,"3.75"
75418,60351,48,1,"2.5"
75419,60354,41,1,"4.25"
75420,60354,37,1,"3"
75421,60355,85,1,"6"
75422,60355,75,1,"3.5"
75423,60357,38,1,"3.75"
75424,60357,79,1,"3.75"
75425,60358,69,1,"3.25"
75426,60358,71,1,"3.75"
75427,60359,35,1,"3.1"
75428,60360,46,1,"2.5"
75429,60360,69,1,"3.25"
75430,60360,34,1,"2.45"
75431,60360,26,1,"3"
75432,60361,62,1,"3"
75433,60361,66,1,"4.95"
75434,60363,52,1,"2.5"
75435,60363,54,1,"2.5"
75436,60364,73,1,"3.75"
75437,60368,52,1,"2.5"
75438,60369,61,1,"4.75"
75439,60370,44,1,"2.5"
75440,60370,79,1,"3.75"
75441,60370,72,1,"3.25"
75442,60370,24,1,"3"
75443,60371,54,1,"2.5"
75444,60371,49,1,"3"
75445,60372,85,1,"6"
75446,60372,36,1,"3.75"
75447,60373,61,1,"4.75"
75448,60374,71,1,"3.75"
75449,60375,60,1,"3.75"
75450,60376,31,1,"2.2"
75451,60377,85,1,"6"
75452,60378,52,1,"2.5"
75453,60378,57,1,"3.1"
75454,60379,72,1,"3.25"
75455,60383,28,1,"2"
75456,60386,69,1,"3.25"
75457,60387,39,1,"4.25"
75458,60388,50,1,"2.5"
75459,60389,23,1,"2.5"
75460,60389,87,1,"3"
75461,60390,66,1,"4.95"
75462,60390,32,1,"3"
75463,60390,53,1,"3"
75464,60390,25,1,"2.2"
75465,60391,70,1,"3.25"
75466,60391,50,1,"2.5"
75467,60391,71,1,"3.75"
75468,60391,32,1,"3"
75469,60393,54,1,"2.5"
75470,60393,53,1,"3"
75471,60394,57,1,"3.1"
75472,60395,69,1,"3.25"
75473,60396,49,1,"3"
75474,60397,85,1,"6"
75475,60398,77,1,"3"
75476,60398,22,1,"2"
75477,60399,62,1,"3"
75478,60399,45,1,"3"
75479,60399,74,1,"3.5"
75480,60400,37,1,"3"
75481,60400,47,1,"3"
75482,60400,31,1,"2.2"
75483,60400,30,1,"3"
75484,60401,75,1,"3.5"
75485,60401,49,1,"3"
75486,60401,73,1,"3.75"
75487,60402,30,1,"3"
75488,60402,39,1,"4.25"
75489,60402,29,1,"2.5"
75490,60403,36,1,"3.75"
75491,60404,33,1,"3.5"
75492,60405,85,1,"6"
75493,60405,59,1,"4.5"
75494,60408,36,1,"3.75"
75495,60408,42,1,"2.5"
75496,60408,48,1,"2.5"
75497,60410,59,1,"4.5"
75498,60410,31,1,"2.2"
75499,60411,23,1,"2.5"
75500,60412,77,1,"3"
75501,60412,78,1,"4.5"
75502,60412,60,1,"3.75"
75503,60413,50,1,"2.5"
75504,60413,85,1,"6"
75505,60414,39,1,"4.25"
75506,60415,52,1,"2.5"
75507,60415,23,1,"2.5"
75508,60416,43,1,"3"
75509,60416,69,1,"3.25"
75510,60416,44,1,"2.5"
75511,60416,28,1,"2"
75512,60418,79,1,"3.75"
75513,60418,79,1,"3.75"
75514,60419,48,1,"2.5"
75515,60420,48,1,"2.5"
75516,60420,36,1,"3.75"
75517,60421,51,1,"3"
75518,60422,53,1,"3"
75519,60423,72,1,"3.25"
75520,60425,41,1,"4.25"
75521,60426,45,1,"3"
75522,60427,43,1,"3"
75523,60427,66,1,"4.95"
75524,60427,30,1,"3"
75525,60427,52,1,"2.5"
75526,60430,71,1,"3.75"
75527,60430,24,1,"3"
75528,60430,59,1,"4.5"
75529,60431,25,1,"2.2"
75530,60433,25,1,"2.2"
75531,60433,57,1,"3.1"
75532,60434,23,1,"2.5"
75533,60434,36,1,"3.75"
75534,60435,34,1,"2.45"
75535,60435,77,1,"3"
75536,60435,30,1,"3"
75537,60435,47,1,"3"
75538,60437,37,1,"3"
75539,60440,42,1,"2.5"
75540,60440,47,1,"3"
75541,60442,53,1,"3"
75542,60442,56,1,"2.55"
75543,60445,51,1,"3"
75544,60447,43,1,"3"
75545,60453,27,1,"3.5"
75546,60453,46,1,"2.5"
75547,60454,37,1,"3"
75548,60455,41,1,"4.25"
75549,60456,75,1,"3.5"
75550,60456,66,1,"4.95"
75551,60457,75,1,"3.5"
75552,60457,50,1,"2.5"
75553,60459,42,1,"2.5"
75554,60459,69,1,"3.25"
75555,60460,26,1,"3"
75556,60460,48,1,"2.5"
75557,60462,38,1,"3.75"
75558,60463,55,1,"4"
75559,60463,33,1,"3.5"
75560,60463,78,1,"4.5"
75561,60464,70,1,"3.25"
75562,60464,72,1,"3.25"
75563,60465,60,1,"3.75"
75564,60466,28,1,"2"
75565,60467,51,1,"3"
75566,60469,29,1,"2.5"
75567,60469,52,1,"2.5"
75568,60469,55,1,"4"
75569,60469,87,1,"3"
75570,60470,55,1,"4"
75571,60473,23,1,"2.5"
75572,60474,76,1,"3.5"
75573,60474,73,1,"3.75"
75574,60474,24,1,"3"
75575,60476,77,1,"3"
75576,60477,46,1,"2.5"
75577,60477,26,1,"3"
75578,60478,27,1,"3.5"
75579,60478,79,1,"3.75"
75580,60478,41,1,"4.25"
75581,60479,73,1,"3.75"
75582,60479,33,1,"3.5"
75583,60481,73,1,"3.75"
75584,60481,47,1,"3"
75585,60481,56,1,"2.55"
75586,60483,75,1,"3.5"
75587,60485,53,1,"3"
75588,60486,87,1,"3"
75589,60486,47,1,"3"
75590,60486,48,1,"2.5"
75591,60487,62,1,"3"
75592,60489,62,1,"3"
75593,60489,39,1,"4.25"
75594,60489,39,1,"4.25"
75595,60490,79,1,"3.75"
75596,60490,34,1,"2.45"
75597,60491,24,1,"3"
75598,60491,38,1,"3.75"
75599,60491,37,1,"3"
75600,60493,44,1,"2.5"
75601,60493,35,1,"3.1"
75602,60494,54,1,"2.5"
75603,60494,55,1,"4"
75604,60494,61,1,"4.75"
75605,60496,23,1,"2.5"
75606,60499,54,1,"2.5"
75607,60501,79,1,"3.75"
75608,60501,37,1,"3"
75609,60501,29,1,"2.5"
75610,60502,44,1,"2.5"
75611,60502,77,1,"3"
75612,60503,44,1,"2.5"
75613,60503,38,1,"3.75"
75614,60503,25,1,"2.2"
75615,60503,62,1,"3"
75616,60503,53,1,"3"
75617,60505,42,1,"2.5"
75618,60505,30,1,"3"
75619,60506,61,1,"4.75"
75620,60509,79,1,"3.75"
75621,60509,70,1,"3.25"
75622,60511,22,1,"2"
75623,60511,28,1,"2"
75624,60515,31,1,"2.2"
75625,60516,66,1,"4.95"
75626,60516,50,1,"2.5"
75627,60519,30,1,"3"
75628,60521,57,1,"3.1"
75629,60522,22,1,"2"
75630,60523,47,1,"3"
75631,60523,74,1,"3.5"
75632,60524,22,1,"2"
75633,60524,30,1,"3"
75634,60525,51,1,"3"
75635,60526,40,1,"3.75"
75636,60527,55,1,"4"
75637,60527,30,1,"3"
75638,60528,24,1,"3"
75639,60528,59,1,"4.5"
75640,60532,39,1,"4.25"
75641,60532,78,1,"4.5"
75642,60533,44,1,"2.5"
75643,60534,55,1,"4"
75644,60534,34,1,"2.45"
75645,60534,44,1,"2.5"
75646,60536,53,1,"3"
75647,60540,25,1,"2.2"
75648,60541,66,1,"4.95"
75649,60542,41,1,"4.25"
75650,60543,71,1,"3.75"
75651,60545,32,1,"3"
75652,60545,59,1,"4.5"
75653,60545,59,1,"4.5"
75654,60545,27,1,"3.5"
75655,60547,74,1,"3.5"
75656,60547,25,1,"2.2"
75657,60549,52,1,"2.5"
75658,60549,45,1,"3"
75659,60551,62,1,"3"
75660,60551,66,1,"4.95"
75661,60553,48,1,"2.5"
75662,60553,77,1,"3"
75663,60554,29,1,"2.5"
75664,60554,30,1,"3"
75665,60556,59,1,"4.5"
75666,60557,39,1,"4.25"
75667,60557,30,1,"3"
75668,60558,59,1,"4.5"
75669,60559,75,1,"3.5"
75670,60561,35,1,"3.1"
75671,60561,23,1,"2.5"
75672,60561,26,1,"3"
75673,60562,35,1,"3.1"
75674,60564,28,1,"2"
75675,60564,85,1,"6"
75676,60565,50,1,"2.5"
75677,60566,58,1,"3.5"
75678,60566,66,1,"4.95"
75679,60568,55,1,"4"
75680,60569,60,1,"3.75"
75681,60569,29,1,"2.5"
75682,60570,35,1,"3.1"
75683,60570,47,1,"3"
75684,60571,48,1,"2.5"
75685,60573,41,1,"4.25"
75686,60577,53,1,"3"
75687,60577,51,1,"3"
75688,60578,23,1,"2.5"
75689,60578,25,1,"2.2"
75690,60579,77,1,"3"
75691,60579,48,1,"2.5"
75692,60580,79,1,"3.75"
75693,60580,49,1,"3"
75694,60580,27,1,"3.5"
75695,60582,78,1,"4.5"
75696,60584,66,1,"4.95"
75697,60585,61,1,"4.75"
75698,60585,55,1,"4"
75699,60585,60,1,"3.75"
75700,60586,49,1,"3"
75701,60586,23,1,"2.5"
75702,60586,79,1,"3.75"
75703,60586,41,1,"4.25"
75704,60587,49,1,"3"
75705,60587,71,1,"3.75"
75706,60588,61,1,"4.75"
75707,60588,39,1,"4.25"
75708,60588,23,1,"2.5"
75709,60590,38,1,"3.75"
75710,60591,27,1,"3.5"
75711,60591,62,1,"3"
75712,60591,26,1,"3"
75713,60593,77,1,"3"
75714,60593,49,1,"3"
75715,60594,52,1,"2.5"
75716,60594,52,1,"2.5"
75717,60594,45,1,"3"
75718,60595,47,1,"3"
75719,60596,75,1,"3.5"
75720,60596,48,1,"2.5"
75721,60596,85,1,"6"
75722,60597,39,1,"4.25"
75723,60597,24,1,"3"
75724,60598,60,1,"3.75"
75725,60599,44,1,"2.5"
75726,60600,43,1,"3"
75727,60601,61,1,"4.75"
75728,60603,79,1,"3.75"
75729,60604,73,1,"3.75"
75730,60605,22,1,"2"
75731,60606,43,1,"3"
75732,60606,26,1,"3"
75733,60607,59,1,"4.5"
75734,60609,77,1,"3"
75735,60611,42,1,"2.5"
75736,60613,70,1,"3.25"
75737,60614,69,1,"3.25"
75738,60617,77,1,"3"
75739,60617,76,1,"3.5"
75740,60617,87,1,"3"
75741,60617,47,1,"3"
75742,60620,23,1,"2.5"
75743,60620,87,1,"3"
75744,60620,49,1,"3"
75745,60621,31,1,"2.2"
75746,60622,39,1,"4.25"
75747,60622,29,1,"2.5"
75748,60623,55,1,"4"
75749,60626,69,1,"3.25"
75750,60626,30,1,"3"
75751,60629,31,1,"2.2"
75752,60629,58,1,"3.5"
75753,60629,75,1,"3.5"
75754,60630,69,1,"3.25"
75755,60630,87,1,"3"
75756,60630,58,1,"3.5"
75757,60631,30,1,"3"
75758,60632,42,1,"2.5"
75759,60632,66,1,"4.95"
75760,60634,73,1,"3.75"
75761,60634,40,1,"3.75"
75762,60634,23,1,"2.5"
75763,60635,37,1,"3"
75764,60636,57,1,"3.1"
75765,60638,37,1,"3"
75766,60641,40,1,"3.75"
75767,60642,76,1,"3.5"
75768,60642,73,1,"3.75"
75769,60645,49,1,"3"
75770,60646,56,1,"2.55"
75771,60646,37,1,"3"
75772,60646,71,1,"3.75"
75773,60647,32,1,"3"
75774,60647,73,1,"3.75"
75775,60647,43,1,"3"
75776,60649,78,1,"4.5"
75777,60649,40,1,"3.75"
75778,60650,73,1,"3.75"
75779,60650,56,1,"2.55"
75780,60651,42,1,"2.5"
75781,60651,73,1,"3.75"
75782,60656,43,1,"3"
75783,60657,69,1,"3.25"
75784,60658,34,1,"2.45"
75785,60661,85,1,"6"
75786,60662,73,1,"3.75"
75787,60663,49,1,"3"
75788,60667,49,1,"3"
75789,60668,46,1,"2.5"
75790,60668,66,1,"4.95"
75791,60668,44,1,"2.5"
75792,60669,47,1,"3"
75793,60669,57,1,"3.1"
75794,60670,54,1,"2.5"
75795,60670,46,1,"2.5"
75796,60670,71,1,"3.75"
75797,60671,61,1,"4.75"
75798,60672,23,1,"2.5"
75799,60673,46,1,"2.5"
75800,60674,30,1,"3"
75801,60674,40,1,"3.75"
75802,60674,44,1,"2.5"
75803,60674,42,1,"2.5"
75804,60675,87,1,"3"
75805,60675,62,1,"3"
75806,60677,47,1,"3"
75807,60677,32,1,"3"
75808,60678,85,1,"6"
75809,60678,70,1,"3.25"
75810,60682,61,1,"4.75"
75811,60682,30,1,"3"
75812,60683,61,1,"4.75"
75813,60684,27,1,"3.5"
75814,60685,41,1,"4.25"
75815,60686,72,1,"3.25"
75816,60686,37,1,"3"
75817,60686,85,1,"6"
75818,60686,45,1,"3"
75819,60688,50,1,"2.5"
75820,60689,47,1,"3"
75821,60689,76,1,"3.5"
75822,60689,24,1,"3"
75823,60692,77,1,"3"
75824,60692,77,1,"3"
75825,60693,37,1,"3"
75826,60693,26,1,"3"
75827,60693,79,1,"3.75"
75828,60693,22,1,"2"
75829,60694,56,1,"2.55"
75830,60694,40,1,"3.75"
75831,60695,76,1,"3.5"
75832,60696,48,1,"2.5"
75833,60696,46,1,"2.5"
75834,60696,56,1,"2.55"
75835,60697,78,1,"4.5"
